Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,latitude,longitude
629155,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,4,Queens,2015-2017,01/01/2015,4.7,,40.6515585,-73.792675363175
629153,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2015-2017,01/01/2015,5,,40.6526006,-73.9497211
518692,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2012-2014,01/02/2012,5.2,,40.6526006,-73.9497211
131023,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2005-2007,01/01/2005,5.6,,40.6526006,-73.9497211
828153,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2017-2019,01/01/2017,5,,40.6526006,-73.9497211
151427,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2009-2011,01/01/2009,5.2,,40.6526006,-73.9497211
130992,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,4.1,,40.6537148,-73.9304151
828170,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,207,East Flatbush - Flatbush,2017-2019,01/01/2017,5,,40.6537148,-73.9304151
629170,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,207,East Flatbush - Flatbush,2015-2017,01/01/2015,4.8,,40.6537148,-73.9304151
518709,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,4.7,,40.6537148,-73.9304151
151396,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,207,East Flatbush - Flatbush,2009-2011,01/01/2009,3.9,,40.6537148,-73.9304151
828167,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,204,East New York,2017-2019,01/01/2017,4,,40.6667702,-73.8823583
130989,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,204,East New York,2005-2007,01/01/2005,3.5,,40.6667702,-73.8823583
629167,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,204,East New York,2015-2017,01/01/2015,4.1,,40.6667702,-73.8823583
518706,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,204,East New York,2012-2014,01/02/2012,4,,40.6667702,-73.8823583
151393,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,204,East New York,2009-2011,01/01/2009,3.5,,40.6667702,-73.8823583
629192,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,408,Jamaica,2015-2017,01/01/2015,5.1,,40.7029134,-73.8006429
828192,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,408,Jamaica,2017-2019,01/01/2017,5,,40.7029134,-73.8006429
131014,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,408,Jamaica,2005-2007,01/01/2005,5.5,,40.7029134,-73.8006429
518731,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,408,Jamaica,2012-2014,01/02/2012,5.4,,40.7029134,-73.8006429
151418,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,408,Jamaica,2009-2011,01/01/2009,5.2,,40.7029134,-73.8006429
828199,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Citywide,1,New York City,2017-2019,01/01/2017,5,,40.7127281,-74.0060152
131021,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Citywide,1,New York City,2005-2007,01/01/2005,4.9,,40.7127281,-74.0060152
151425,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Citywide,1,New York City,2009-2011,01/01/2009,4.7,,40.7127281,-74.0060152
629199,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Citywide,1,New York City,2015-2017,01/01/2015,4.8,,40.7127281,-74.0060152
518738,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Citywide,1,New York City,2012-2014,01/02/2012,5,,40.7127281,-74.0060152
131006,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,3.8,,40.7135482,-74.0054261
518723,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,2.5,,40.7135482,-74.0054261
828184,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2017-2019,01/01/2017,2,,40.7135482,-74.0054261
151410,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,2.8,,40.7135482,-74.0054261
629184,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,2.7,,40.7135482,-74.0054261
131011,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,6.7,,40.7219648,-73.8442749853306
629189,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2015-2017,01/01/2015,5.3,,40.7219648,-73.8442749853306
828189,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2017-2019,01/01/2017,5,,40.7219648,-73.8442749853306
518728,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,6,,40.7219648,-73.8442749853306
151415,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405,Ridgewood - Forest Hills,2009-2011,01/01/2009,5.5,,40.7219648,-73.8442749853306
130986,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2005-2007,01/01/2005,3.5,,40.7237134,-73.9509714
518703,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.5,,40.7237134,-73.9509714
828164,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2017-2019,01/01/2017,4,,40.7237134,-73.9509714
629164,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2015-2017,01/01/2015,3.1,,40.7237134,-73.9509714
151390,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2009-2011,01/01/2009,3.6,,40.7237134,-73.9509714
131004,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,3.1,,40.7297907,-73.9994469
518721,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,2.8,,40.7297907,-73.9994469
629182,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2015-2017,01/01/2015,2.9,,40.7297907,-73.9994469
828182,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2017-2019,01/01/2017,3,,40.7297907,-73.9994469
151408,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,3.4,,40.7297907,-73.9994469
518729,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,5.4,,40.7348246,-73.7934668
629190,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2015-2017,01/01/2015,5.1,,40.7348246,-73.7934668
828190,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2017-2019,01/01/2017,5,,40.7348246,-73.7934668
131012,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,4.9,,40.7348246,-73.7934668
151416,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406,Fresh Meadows,2009-2011,01/01/2009,4.8,,40.7348246,-73.7934668
828186,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2017-2019,01/01/2017,4,,40.7585379,-73.9012574
131008,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2005-2007,01/01/2005,3,,40.7585379,-73.9012574
518725,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2012-2014,01/02/2012,3.4,,40.7585379,-73.9012574
629186,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2015-2017,01/01/2015,3.5,,40.7585379,-73.9012574
151412,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2009-2011,01/01/2009,3,,40.7585379,-73.9012574
629180,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,3.4,,40.7613804,-73.9907136
518719,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,3.7,,40.7613804,-73.9907136
131002,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,4,,40.7613804,-73.9907136
828180,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2017-2019,01/01/2017,3,,40.7613804,-73.9907136
151406,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,3.4,,40.7613804,-73.9907136
828185,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,401,Long Island City - Astoria,2017-2019,01/01/2017,4,,40.76538245,-73.9330318683768
518724,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,4.2,,40.76538245,-73.9330318683768
629185,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,401,Long Island City - Astoria,2015-2017,01/01/2015,4.3,,40.76538245,-73.9330318683768
131007,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,3.8,,40.76538245,-73.9330318683768
151411,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,401,Long Island City - Astoria,2009-2011,01/01/2009,3.5,,40.76538245,-73.9330318683768
131010,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,4.8,,40.7668833,-73.7398197
518727,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,404,Bayside - Little Neck,2012-2014,01/02/2012,4.8,,40.7668833,-73.7398197
629188,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,404,Bayside - Little Neck,2015-2017,01/01/2015,5.3,,40.7668833,-73.7398197
828188,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,5,,40.7668833,-73.7398197
151414,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,4.5,,40.7668833,-73.7398197
828179,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305,Upper East Side,2017-2019,01/01/2017,4,,40.7743831,-73.9646405
131001,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305,Upper East Side,2005-2007,01/01/2005,4,,40.7743831,-73.9646405
518718,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305,Upper East Side,2012-2014,01/02/2012,4.3,,40.7743831,-73.9646405
629179,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305,Upper East Side,2015-2017,01/01/2015,3.8,,40.7743831,-73.9646405
151405,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305,Upper East Side,2009-2011,01/01/2009,4,,40.7743831,-73.9646405
518717,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,304,Upper West Side,2012-2014,01/02/2012,4.8,,40.7870455,-73.9754163
629178,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,304,Upper West Side,2015-2017,01/01/2015,4.6,,40.7870455,-73.9754163
131000,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,304,Upper West Side,2005-2007,01/01/2005,4.2,,40.7870455,-73.9754163
828178,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,304,Upper West Side,2017-2019,01/01/2017,5,,40.7870455,-73.9754163
151404,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,304,Upper West Side,2009-2011,01/01/2009,4.1,,40.7870455,-73.9754163
518693,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,3,Manhattan,2012-2014,01/02/2012,4.2,,40.7896239,-73.9598939
151428,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,3,Manhattan,2009-2011,01/01/2009,3.8,,40.7896239,-73.9598939
131024,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,3,Manhattan,2005-2007,01/01/2005,3.9,,40.7896239,-73.9598939
828154,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,3,Manhattan,2017-2019,01/01/2017,4,,40.7896239,-73.9598939
629154,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,3,Manhattan,2015-2017,01/01/2015,3.9,,40.7896239,-73.9598939
130999,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2005-2007,01/01/2005,4.7,,40.7947222,-73.9425
518716,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2012-2014,01/02/2012,5.3,,40.7947222,-73.9425
629177,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2015-2017,01/01/2015,5.2,,40.7947222,-73.9425
828177,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2017-2019,01/01/2017,5,,40.7947222,-73.9425
151403,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303,East Harlem,2009-2011,01/01/2009,4.7,,40.7947222,-73.9425
828175,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,301,Washington Heights,2017-2019,01/01/2017,4,,40.8401984,-73.9402214
629175,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,301,Washington Heights,2015-2017,01/01/2015,3.3,,40.8401984,-73.9402214
518714,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,301,Washington Heights,2012-2014,01/02/2012,3.9,,40.8401984,-73.9402214
130997,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,301,Washington Heights,2005-2007,01/01/2005,3.1,,40.8401984,-73.9402214
151401,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,301,Washington Heights,2009-2011,01/01/2009,3.2,,40.8401984,-73.9402214
828161,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2017-2019,01/01/2017,4,,40.84522705,-73.8952454083798
518700,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,3.4,,40.84522705,-73.8952454083798
130983,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,2.4,,40.84522705,-73.8952454083798
629161,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2015-2017,01/01/2015,3.4,,40.84522705,-73.8952454083798
151387,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105,Crotona -Tremont,2009-2011,01/01/2009,2.7,,40.84522705,-73.8952454083798
629152,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1,Bronx,2015-2017,01/01/2015,4.6,,40.8466508,-73.8785937
518691,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1,Bronx,2012-2014,01/02/2012,5,,40.8466508,-73.8785937
131022,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1,Bronx,2005-2007,01/01/2005,3.9,,40.8466508,-73.8785937
828152,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1,Bronx,2017-2019,01/01/2017,5,,40.8466508,-73.8785937
151426,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1,Bronx,2009-2011,01/01/2009,4.1,,40.8466508,-73.8785937
629159,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2015-2017,01/01/2015,4,,40.85384905,-73.8777222426624
828159,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2017-2019,01/01/2017,4,,40.85384905,-73.8777222426624
130981,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,3.3,,40.85384905,-73.8777222426624
518698,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,4.2,,40.85384905,-73.8777222426624
151385,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2009-2011,01/01/2009,4,,40.85384905,-73.8777222426624
828157,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,101,Kingsbridge - Riverdale,2017-2019,01/01/2017,8,,40.8877842,-73.9135870366299
151383,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,101,Kingsbridge - Riverdale,2009-2011,01/01/2009,8.6,,40.8877842,-73.9135870366299
130979,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,9.9,,40.8877842,-73.9135870366299
